x,y,z,speed,acceleration,curvature,curvature_change_rate,time,theta,gear,s,throttle,brake,steering
458340.29151447414, 4400011.54156352, 19.30154674846712, 5.041666507720947, -0.2532014964113342, 0.0, 0.0, 1676112015.5115, 2.84225792033011, 1, 552.341083273887, 16.290531158447266, 14.079499244689941, 0.5957446694374084
458340.25275281887, 4400011.554203621, 19.30140659782799, 5.041666507720947, -0.2388856617737885, 0.0, 0.0, 1676112015.5214, 2.842334794954123, 1, 552.3914999389642, 16.32257652282715, 14.033722877502441, 0.5957446694374084
458340.21406725125, 4400011.566740698, 19.301305273789467, 5.036110877990723, -0.26007438468779726, 0.0, 0.0, 1676112015.5308, 2.842411802202119, 1, 552.4418610477442, 16.37140464782715, 14.084076881408691, 0.6382978558540344
458340.2140672491, 4400011.5667407, 19.301305273789453, 5.036110877990723, -0.26007438468779726, 0.0, 0.0, 1676112015.5410, 2.842411802202119, 1, 552.4922221565241, 16.37140464782715, 14.084076881408691, 0.6382978558540344
458340.2140672447, 4400011.566740701, 19.30130527378944, 5.027777671813965, -0.26007438468779726, 0.0, 0.0, 1676112015.5514, 2.842411802202119, 1, 552.5424999332423, 16.37140464782715, 14.084076881408691, 0.6595744490623474
458340.0594707844, 4400011.616821797, 19.300864195764113, 5.027777671813965, -0.19435830531746234, 0.0, 0.0, 1676112015.5616, 2.8427153447674165, 1, 552.5927777099605, 16.32257652282715, 14.035248756408691, 0.6595744490623474
458340.0208364801, 4400011.629330207, 19.300748825389384, 5.02222204208374, -0.2884573483047372, 0.0, 0.0, 1676112015.5708, 2.842788108664913, 1, 552.6429999303814, 16.32257652282715, 14.035248756408691, 0.6595744490623474
458339.98224164644, 4400011.641821058, 19.300631948197406, 5.02222204208374, -0.25964947600990085, 0.0, 0.0, 1676112015.5808, 2.842856876607014, 1, 552.6932221508023, 16.305789947509766, 14.033722877502441, 0.6595744490623474
458339.94364450907, 4400011.654309152, 19.30051495665564, 5.019444465637207, -0.3027703981337011, 0.0, 0.0, 1676112015.5908, 2.842922807436354, 1, 552.7434165954587, 16.305789947509766, 14.033722877502441, 0.6595744490623474
458339.86651124014, 4400011.679261201, 19.300287886716173, 5.019444465637207, -0.2194649188611022, 0.0, 0.0, 1676112015.6015, 2.8430709214413525, 1, 552.7936110401151, 16.256961822509766, 14.056611061096191, 0.6595744490623474
458339.82796960266, 4400011.691726081, 19.300179316723167, 5.019444465637207, -0.28188632676771186, 0.0, 0.0, 1676112015.6116, 2.8431472544093905, 1, 552.8438054847716, 16.256961822509766, 14.056611061096191, 0.6595744490623474
458339.78944386437, 4400011.704180659, 19.30007444016035, 5.013888835906982, -0.2530613800885708, 0.0, 0.0, 1676112015.6213, 2.8432268222788126, 1, 552.8939443731306, 16.256961822509766, 14.061188697814941, 0.6595744490623474
458339.7124244841, 4400011.729046949, 19.29988714354496, 5.013888835906982, -0.25362549748368973, 0.0, 0.0, 1676112015.6317, 2.843378586536236, 1, 552.9440832614896, 16.256961822509766, 14.061188697814941, 0.6595744490623474
458339.6739290709, 4400011.741456862, 19.2998055035876, 5.013888835906982, -0.2548369521001389, 0.0, 0.0, 1676112015.6412, 2.8434468952395715, 1, 552.9942221498486, 16.290531158447266, 14.082551002502441, 0.6595744490623474
458339.6739290665, 4400011.7414568635, 19.299805503587578, 5.011111259460449, -0.2548369521001389, 0.0, 0.0, 1676112015.6511, 2.8434468952395715, 1, 553.0443332624432, 16.290531158447266, 14.082551002502441, 0.6595744490623474
458339.59698742867, 4400011.7662188485, 19.299664528133334, 5.011111259460449, -0.24519116911092828, 0.0, 0.0, 1676112015.6610, 2.843580781989285, 1, 553.0944443750377, 16.305789947509766, 14.152742385864258, 0.6595744490623474
458339.5200693079, 4400011.7909120405, 19.299521333417307, 5.008333206176758, -0.2153292076063243, 0.0, 0.0, 1676112015.6708, 2.8437161087030187, 1, 553.1445277070994, 16.305789947509766, 14.152742385864258, 0.6595744490623474
458339.48162158404, 4400011.803230846, 19.299435898234325, 5.008333206176758, -0.18543313077663406, 0.0, 0.0, 1676112015.6809, 2.8437866270434284, 1, 553.1946110391611, 16.3393611907959, 14.062714576721191, 0.6595744490623474
458339.4816215819, 4400011.803230847, 19.2994358982343, 5.005555629730225, -0.18543313077663406, 0.0, 0.0, 1676112015.6919, 2.8437866270434284, 1, 553.2446665954584, 16.3393611907959, 14.062714576721191, 0.6595744490623474
